Region,Country,Date,Measure,Value,New,Population
Sachsen,Germany,2020-04-29,Deaths,206,4,4071971
Sachsen,Germany,2020-04-30,Deaths,208,2,4071971
Sachsen,Germany,2020-05-01,Deaths,208,0,4071971
Sachsen,Germany,2020-05-02,Deaths,209,1,4071971
Sachsen,Germany,2020-05-03,Deaths,209,0,4071971
Sachsen,Germany,2020-05-04,Deaths,209,0,4071971
Sachsen,Germany,2020-05-05,Deaths,213,4,4071971
Sachsen,Germany,2020-05-06,Deaths,213,0,4071971
Sachsen,Germany,2020-05-07,Deaths,213,0,4071971
Sachsen,Germany,2020-05-08,Deaths,214,1,4071971
Sachsen,Germany,2020-05-09,Deaths,214,0,4071971
Sachsen,Germany,2020-05-10,Deaths,214,0,4071971
Sachsen,Germany,2020-05-11,Deaths,215,1,4071971
Sachsen,Germany,2020-05-12,Deaths,215,0,4071971
Sachsen,Germany,2020-05-13,Deaths,217,2,4071971
Sachsen,Germany,2020-05-14,Deaths,218,1,4071971
Sachsen,Germany,2020-05-15,Deaths,220,2,4071971
Sachsen,Germany,2020-05-16,Deaths,223,3,4071971
Sachsen,Germany,2020-05-17,Deaths,223,0,4071971
Sachsen,Germany,2020-05-18,Deaths,223,0,4071971
Sachsen,Germany,2020-05-19,Deaths,224,1,4071971
Sachsen,Germany,2020-05-20,Deaths,225,1,4071971
Sachsen,Germany,2020-05-21,Deaths,226,1,4071971
Sachsen,Germany,2020-05-22,Deaths,226,0,4071971
Sachsen,Germany,2020-05-23,Deaths,226,0,4071971
Sachsen,Germany,2020-05-24,Deaths,227,1,4071971
Sachsen,Germany,2020-05-25,Deaths,228,1,4071971
Sachsen,Germany,2020-05-26,Deaths,229,1,4071971
Sachsen,Germany,2020-05-27,Deaths,230,1,4071971
Sachsen,Germany,2020-05-28,Deaths,230,0,4071971
Sachsen,Germany,2020-05-29,Deaths,230,0,4071971
Sachsen,Germany,2020-05-30,Deaths,230,0,4071971
Sachsen,Germany,2020-05-31,Deaths,230,0,4071971
Sachsen,Germany,2020-06-01,Deaths,230,0,4071971
Sachsen,Germany,2020-06-02,Deaths,230,0,4071971
Sachsen,Germany,2020-06-03,Deaths,230,0,4071971
Sachsen,Germany,2020-06-04,Deaths,230,0,4071971
Sachsen,Germany,2020-06-05,Deaths,231,1,4071971
Sachsen,Germany,2020-06-06,Deaths,231,0,4071971
Sachsen,Germany,2020-06-07,Deaths,231,0,4071971
Sachsen,Germany,2020-06-08,Deaths,231,0,4071971
Sachsen,Germany,2020-06-09,Deaths,231,0,4071971
Sachsen,Germany,2020-06-10,Deaths,231,0,4071971
Sachsen,Germany,2020-06-11,Deaths,231,0,4071971
Sachsen,Germany,2020-06-12,Deaths,231,0,4071971
Sachsen,Germany,2020-06-13,Deaths,231,0,4071971
Sachsen,Germany,2020-06-14,Deaths,231,0,4071971
Sachsen,Germany,2020-06-15,Deaths,231,0,4071971
Sachsen,Germany,2020-06-16,Deaths,231,0,4071971
Sachsen,Germany,2020-06-17,Deaths,231,0,4071971
Sachsen,Germany,2020-06-18,Deaths,231,0,4071971
Sachsen,Germany,2020-06-19,Deaths,231,0,4071971
Sachsen,Germany,2020-06-20,Deaths,231,0,4071971
Sachsen,Germany,2020-06-21,Deaths,231,0,4071971
Sachsen,Germany,2020-06-22,Deaths,231,0,4071971
Sachsen,Germany,2020-06-23,Deaths,231,0,4071971
Sachsen,Germany,2020-06-24,Deaths,231,0,4071971
Sachsen,Germany,2020-06-25,Deaths,231,0,4071971
Sachsen,Germany,2020-06-26,Deaths,231,0,4071971
Sachsen,Germany,2020-06-27,Deaths,231,0,4071971
Sachsen,Germany,2020-06-28,Deaths,231,0,4071971
Sachsen,Germany,2020-06-29,Deaths,231,0,4071971
Sachsen,Germany,2020-06-30,Deaths,231,0,4071971
Sachsen,Germany,2020-07-01,Deaths,231,0,4071971
Sachsen,Germany,2020-07-02,Deaths,231,0,4071971
Sachsen,Germany,2020-07-03,Deaths,231,0,4071971
Sachsen,Germany,2020-07-04,Deaths,231,0,4071971
Sachsen,Germany,2020-07-05,Deaths,231,0,4071971
Sachsen,Germany,2020-07-06,Deaths,231,0,4071971
Sachsen,Germany,2020-07-07,Deaths,231,0,4071971
Sachsen,Germany,2020-07-08,Deaths,231,0,4071971
Sachsen,Germany,2020-07-09,Deaths,231,0,4071971
Sachsen,Germany,2020-07-10,Deaths,231,0,4071971
Sachsen,Germany,2020-07-11,Deaths,231,0,4071971
Sachsen,Germany,2020-07-12,Deaths,231,0,4071971
Sachsen,Germany,2020-07-13,Deaths,231,0,4071971
Sachsen,Germany,2020-07-14,Deaths,231,0,4071971
Sachsen,Germany,2020-07-15,Deaths,231,0,4071971
Sachsen,Germany,2020-07-16,Deaths,231,0,4071971
Sachsen,Germany,2020-07-17,Deaths,231,0,4071971
Sachsen,Germany,2020-07-18,Deaths,231,0,4071971
Sachsen,Germany,2020-07-19,Deaths,231,0,4071971
Sachsen,Germany,2020-07-20,Deaths,231,0,4071971
Sachsen,Germany,2020-07-21,Deaths,231,0,4071971
Sachsen,Germany,2020-07-22,Deaths,231,0,4071971
Sachsen,Germany,2020-07-23,Deaths,231,0,4071971
Sachsen,Germany,2020-07-24,Deaths,231,0,4071971
Sachsen,Germany,2020-07-25,Deaths,231,0,4071971
Sachsen,Germany,2020-07-26,Deaths,231,0,4071971
Sachsen,Germany,2020-07-27,Deaths,231,0,4071971
Sachsen,Germany,2020-07-28,Deaths,231,0,4071971
Sachsen,Germany,2020-07-29,Deaths,231,0,4071971
Sachsen,Germany,2020-07-30,Deaths,231,0,4071971
Sachsen,Germany,2020-07-31,Deaths,231,0,4071971
Sachsen,Germany,2020-08-01,Deaths,231,0,4071971
Sachsen,Germany,2020-08-02,Deaths,231,0,4071971
Sachsen,Germany,2020-08-03,Deaths,231,0,4071971
Sachsen,Germany,2020-08-04,Deaths,231,0,4071971
Sachsen,Germany,2020-08-05,Deaths,231,0,4071971
Sachsen,Germany,2020-08-06,Deaths,231,0,4071971
Sachsen,Germany,2020-08-07,Deaths,232,1,4071971
Sachsen,Germany,2020-08-08,Deaths,232,0,4071971
Sachsen,Germany,2020-08-09,Deaths,232,0,4071971
Sachsen,Germany,2020-08-10,Deaths,232,0,4071971
Sachsen,Germany,2020-08-11,Deaths,232,0,4071971
Sachsen,Germany,2020-08-12,Deaths,232,0,4071971
Sachsen,Germany,2020-08-13,Deaths,232,0,4071971
Sachsen,Germany,2020-08-14,Deaths,232,0,4071971
Sachsen,Germany,2020-08-15,Deaths,232,0,4071971
Sachsen,Germany,2020-08-16,Deaths,232,0,4071971
Sachsen,Germany,2020-08-17,Deaths,232,0,4071971
Sachsen,Germany,2020-08-18,Deaths,232,0,4071971
Sachsen,Germany,2020-08-19,Deaths,232,0,4071971
Sachsen,Germany,2020-08-20,Deaths,232,0,4071971
Sachsen,Germany,2020-08-21,Deaths,232,0,4071971
Sachsen,Germany,2020-08-22,Deaths,232,0,4071971
Sachsen,Germany,2020-08-23,Deaths,232,0,4071971
Sachsen,Germany,2020-08-24,Deaths,232,0,4071971
Sachsen,Germany,2020-08-25,Deaths,232,0,4071971
Sachsen,Germany,2020-08-26,Deaths,232,0,4071971
Sachsen,Germany,2020-08-27,Deaths,232,0,4071971
Sachsen,Germany,2020-08-28,Deaths,232,0,4071971
Sachsen,Germany,2020-08-29,Deaths,232,0,4071971
Sachsen,Germany,2020-08-30,Deaths,232,0,4071971
Sachsen,Germany,2020-08-31,Deaths,232,0,4071971
Sachsen,Germany,2020-09-01,Deaths,232,0,4071971
Sachsen,Germany,2020-09-02,Deaths,232,0,4071971
Sachsen,Germany,2020-09-03,Deaths,232,0,4071971
Sachsen,Germany,2020-09-04,Deaths,232,0,4071971
Sachsen,Germany,2020-09-05,Deaths,232,0,4071971
Sachsen,Germany,2020-09-06,Deaths,232,0,4071971
Sachsen,Germany,2020-09-07,Deaths,232,0,4071971
Sachsen,Germany,2020-09-08,Deaths,232,0,4071971
Sachsen,Germany,2020-09-09,Deaths,232,0,4071971
Sachsen,Germany,2020-09-10,Deaths,232,0,4071971
Sachsen,Germany,2020-09-11,Deaths,233,1,4071971
Sachsen,Germany,2020-09-12,Deaths,233,0,4071971
Sachsen,Germany,2020-09-13,Deaths,233,0,4071971
Sachsen,Germany,2020-09-14,Deaths,234,1,4071971
Sachsen,Germany,2020-09-15,Deaths,236,2,4071971
Sachsen,Germany,2020-09-16,Deaths,236,0,4071971
Sachsen,Germany,2020-09-17,Deaths,238,2,4071971
Sachsen,Germany,2020-09-18,Deaths,240,2,4071971
Sachsen,Germany,2020-09-19,Deaths,245,5,4071971
Sachsen,Germany,2020-09-20,Deaths,247,2,4071971
Sachsen,Germany,2020-09-21,Deaths,249,2,4071971
Sachsen,Germany,2020-09-22,Deaths,250,1,4071971
Sachsen,Germany,2020-09-23,Deaths,250,0,4071971
Sachsen,Germany,2020-09-24,Deaths,253,3,4071971
Sachsen,Germany,2020-09-25,Deaths,254,1,4071971
Sachsen,Germany,2020-09-26,Deaths,255,1,4071971
Sachsen,Germany,2020-09-27,Deaths,255,0,4071971
Sachsen,Germany,2020-09-28,Deaths,257,2,4071971
Sachsen,Germany,2020-09-29,Deaths,257,0,4071971
Sachsen,Germany,2020-09-30,Deaths,258,1,4071971
Sachsen,Germany,2020-10-01,Deaths,263,5,4071971
Sachsen,Germany,2020-10-02,Deaths,264,1,4071971
Sachsen,Germany,2020-10-03,Deaths,265,1,4071971
Sachsen,Germany,2020-10-04,Deaths,265,0,4071971
Sachsen,Germany,2020-10-05,Deaths,266,1,4071971
Sachsen,Germany,2020-10-06,Deaths,268,2,4071971
Sachsen,Germany,2020-10-07,Deaths,270,2,4071971
Sachsen,Germany,2020-10-08,Deaths,271,1,4071971
Sachsen,Germany,2020-10-09,Deaths,275,4,4071971
Sachsen,Germany,2020-10-10,Deaths,276,1,4071971
Sachsen,Germany,2020-10-11,Deaths,278,2,4071971
Sachsen,Germany,2020-10-12,Deaths,286,8,4071971
Sachsen,Germany,2020-10-13,Deaths,294,8,4071971
Sachsen,Germany,2020-10-14,Deaths,301,7,4071971
Sachsen,Germany,2020-10-15,Deaths,307,6,4071971
Sachsen,Germany,2020-10-16,Deaths,319,12,4071971
Sachsen,Germany,2020-10-17,Deaths,329,10,4071971
Sachsen,Germany,2020-10-18,Deaths,338,9,4071971
Sachsen,Germany,2020-10-19,Deaths,351,13,4071971
Sachsen,Germany,2020-10-20,Deaths,368,17,4071971
Sachsen,Germany,2020-10-21,Deaths,388,20,4071971
Sachsen,Germany,2020-10-22,Deaths,411,23,4071971
Sachsen,Germany,2020-10-23,Deaths,442,31,4071971
Sachsen,Germany,2020-10-24,Deaths,456,14,4071971
Sachsen,Germany,2020-10-25,Deaths,463,7,4071971
Sachsen,Germany,2020-10-26,Deaths,494,31,4071971
Sachsen,Germany,2020-10-27,Deaths,526,32,4071971
Sachsen,Germany,2020-10-28,Deaths,557,31,4071971
Sachsen,Germany,2020-10-29,Deaths,581,24,4071971
Sachsen,Germany,2020-10-30,Deaths,610,29,4071971
Sachsen,Germany,2020-10-31,Deaths,635,25,4071971
Sachsen,Germany,2020-11-01,Deaths,652,17,4071971
Sachsen,Germany,2020-11-02,Deaths,687,35,4071971
Sachsen,Germany,2020-11-03,Deaths,726,39,4071971
Sachsen,Germany,2020-11-04,Deaths,771,45,4071971
Sachsen,Germany,2020-11-05,Deaths,827,56,4071971
Sachsen,Germany,2020-11-06,Deaths,855,28,4071971
Sachsen,Germany,2020-11-07,Deaths,879,24,4071971
Sachsen,Germany,2020-11-08,Deaths,893,14,4071971
Sachsen,Germany,2020-11-09,Deaths,930,37,4071971
Sachsen,Germany,2020-11-10,Deaths,969,39,4071971
Sachsen,Germany,2020-11-11,Deaths,1015,46,4071971
Sachsen,Germany,2020-11-12,Deaths,1066,51,4071971
Sachsen,Germany,2020-11-13,Deaths,1103,37,4071971
Sachsen,Germany,2020-11-14,Deaths,1130,27,4071971
Sachsen,Germany,2020-11-15,Deaths,1155,25,4071971
Sachsen,Germany,2020-11-16,Deaths,1201,46,4071971
Sachsen,Germany,2020-11-17,Deaths,1262,61,4071971
Sachsen,Germany,2020-11-18,Deaths,1320,58,4071971
Sachsen,Germany,2020-11-19,Deaths,1380,60,4071971
Sachsen,Germany,2020-11-20,Deaths,1449,69,4071971
Sachsen,Germany,2020-11-21,Deaths,1514,65,4071971
Sachsen,Germany,2020-11-22,Deaths,1558,44,4071971
Sachsen,Germany,2020-11-23,Deaths,1608,50,4071971
Sachsen,Germany,2020-11-24,Deaths,1663,55,4071971
Sachsen,Germany,2020-11-25,Deaths,1747,84,4071971
Sachsen,Germany,2020-11-26,Deaths,1839,92,4071971
Sachsen,Germany,2020-11-27,Deaths,1935,96,4071971
Sachsen,Germany,2020-11-28,Deaths,2004,69,4071971
Sachsen,Germany,2020-11-29,Deaths,2039,35,4071971
Sachsen,Germany,2020-11-30,Deaths,2113,74,4071971
Sachsen,Germany,2020-12-01,Deaths,2209,96,4071971
Sachsen,Germany,2020-12-02,Deaths,2320,111,4071971
Sachsen,Germany,2020-12-03,Deaths,2471,151,4071971
Sachsen,Germany,2020-12-04,Deaths,2582,111,4071971
Sachsen,Germany,2020-12-05,Deaths,2672,90,4071971
Sachsen,Germany,2020-12-06,Deaths,2736,64,4071971
Sachsen,Germany,2020-12-07,Deaths,2830,94,4071971
Sachsen,Germany,2020-12-08,Deaths,2935,105,4071971
Sachsen,Germany,2020-12-09,Deaths,3056,121,4071971
Sachsen,Germany,2020-12-10,Deaths,3189,133,4071971
Sachsen,Germany,2020-12-11,Deaths,3318,129,4071971
Sachsen,Germany,2020-12-12,Deaths,3449,131,4071971
Sachsen,Germany,2020-12-13,Deaths,3523,74,4071971
Sachsen,Germany,2020-12-14,Deaths,3674,151,4071971
Sachsen,Germany,2020-12-15,Deaths,3816,142,4071971
Sachsen,Germany,2020-12-16,Deaths,3952,136,4071971
Sachsen,Germany,2020-12-17,Deaths,4092,140,4071971
Sachsen,Germany,2020-12-18,Deaths,4201,109,4071971
Sachsen,Germany,2020-12-19,Deaths,4324,123,4071971
Sachsen,Germany,2020-12-20,Deaths,4397,73,4071971
Sachsen,Germany,2020-12-21,Deaths,4513,116,4071971
Sachsen,Germany,2020-12-22,Deaths,4692,179,4071971
Sachsen,Germany,2020-12-23,Deaths,4869,177,4071971
Sachsen,Germany,2020-12-24,Deaths,5012,143,4071971
Sachsen,Germany,2020-12-25,Deaths,5083,71,4071971
Sachsen,Germany,2020-12-26,Deaths,5176,93,4071971
Sachsen,Germany,2020-12-27,Deaths,5261,85,4071971
Sachsen,Germany,2020-12-28,Deaths,5398,137,4071971
Sachsen,Germany,2020-12-29,Deaths,5565,167,4071971
Sachsen,Germany,2020-12-30,Deaths,5719,154,4071971
Sachsen,Germany,2020-12-31,Deaths,5788,69,4071971
Sachsen,Germany,2021-01-01,Deaths,5836,48,4071971
Sachsen,Germany,2021-01-02,Deaths,5913,77,4071971
Sachsen,Germany,2021-01-03,Deaths,5982,69,4071971
Sachsen,Germany,2021-01-04,Deaths,6070,88,4071971
Sachsen,Germany,2021-01-05,Deaths,6199,129,4071971
Sachsen,Germany,2021-01-06,Deaths,6325,126,4071971
Sachsen,Germany,2021-01-07,Deaths,6449,124,4071971
Sachsen,Germany,2021-01-08,Deaths,6571,122,4071971
Sachsen,Germany,2021-01-09,Deaths,6625,54,4071971
Sachsen,Germany,2021-01-10,Deaths,6661,36,4071971
Sachsen,Germany,2021-01-11,Deaths,6714,53,4071971
Sachsen,Germany,2021-01-12,Deaths,6802,88,4071971
Sachsen,Germany,2021-01-13,Deaths,6917,115,4071971
Sachsen,Germany,2021-01-14,Deaths,7014,97,4071971
Sachsen,Germany,2021-01-15,Deaths,7080,66,4071971
Sachsen,Germany,2021-01-16,Deaths,7131,51,4071971
Sachsen,Germany,2021-01-17,Deaths,7167,36,4071971
Sachsen,Germany,2021-01-18,Deaths,7213,46,4071971
Sachsen,Germany,2021-01-19,Deaths,7280,67,4071971
Sachsen,Germany,2021-01-20,Deaths,7331,51,4071971
Sachsen,Germany,2021-01-21,Deaths,7393,62,4071971
Sachsen,Germany,2021-01-22,Deaths,7458,65,4071971
Sachsen,Germany,2021-01-23,Deaths,7505,47,4071971
Sachsen,Germany,2021-01-24,Deaths,7523,18,4071971
Sachsen,Germany,2021-01-25,Deaths,7549,26,4071971
Sachsen,Germany,2021-01-26,Deaths,7595,46,4071971
Sachsen,Germany,2021-01-27,Deaths,7659,64,4071971
Sachsen,Germany,2021-01-28,Deaths,7700,41,4071971
Sachsen,Germany,2021-01-29,Deaths,7738,38,4071971
Sachsen,Germany,2021-01-30,Deaths,7764,26,4071971
Sachsen,Germany,2021-01-31,Deaths,7781,17,4071971
Sachsen,Germany,2021-02-01,Deaths,7813,32,4071971
Sachsen,Germany,2021-02-02,Deaths,7843,30,4071971
Sachsen,Germany,2021-02-03,Deaths,7872,29,4071971
Sachsen,Germany,2021-02-04,Deaths,7903,31,4071971
Sachsen,Germany,2021-02-05,Deaths,7918,15,4071971
Sachsen,Germany,2021-02-06,Deaths,7933,15,4071971
Sachsen,Germany,2021-02-07,Deaths,7941,8,4071971
Sachsen,Germany,2021-02-08,Deaths,7961,20,4071971
Sachsen,Germany,2021-02-09,Deaths,7994,33,4071971
Sachsen,Germany,2021-02-10,Deaths,8018,24,4071971
Sachsen,Germany,2021-02-11,Deaths,8036,18,4071971
Sachsen,Germany,2021-02-12,Deaths,8061,25,4071971
Sachsen,Germany,2021-02-13,Deaths,8068,7,4071971
Sachsen,Germany,2021-02-14,Deaths,8073,5,4071971
Sachsen,Germany,2021-02-15,Deaths,8096,23,4071971
Sachsen,Germany,2021-02-16,Deaths,8114,18,4071971
Sachsen,Germany,2021-02-17,Deaths,8138,24,4071971
Sachsen,Germany,2021-02-18,Deaths,8158,20,4071971
Sachsen,Germany,2021-02-19,Deaths,8173,15,4071971
Sachsen,Germany,2021-02-20,Deaths,8180,7,4071971
Sachsen,Germany,2021-02-21,Deaths,8186,6,4071971
Sachsen,Germany,2021-02-22,Deaths,8197,11,4071971
Sachsen,Germany,2021-02-23,Deaths,8211,14,4071971
Sachsen,Germany,2021-02-24,Deaths,8233,22,4071971
Sachsen,Germany,2021-02-25,Deaths,8246,13,4071971
Sachsen,Germany,2021-02-26,Deaths,8255,9,4071971
Sachsen,Germany,2021-02-27,Deaths,8262,7,4071971
Sachsen,Germany,2021-02-28,Deaths,8266,4,4071971
Sachsen,Germany,2021-03-01,Deaths,8285,19,4071971
Sachsen,Germany,2021-03-02,Deaths,8304,19,4071971
Sachsen,Germany,2021-03-03,Deaths,8313,9,4071971
Sachsen,Germany,2021-03-04,Deaths,8323,10,4071971
Sachsen,Germany,2021-03-05,Deaths,8339,16,4071971
Sachsen,Germany,2021-03-06,Deaths,8346,7,4071971
Sachsen,Germany,2021-03-07,Deaths,8351,5,4071971
Sachsen,Germany,2021-03-08,Deaths,8368,17,4071971
Sachsen,Germany,2021-03-09,Deaths,8379,11,4071971
Sachsen,Germany,2021-03-10,Deaths,8399,20,4071971
Sachsen,Germany,2021-03-11,Deaths,8419,20,4071971
Sachsen,Germany,2021-03-12,Deaths,8436,17,4071971
Sachsen,Germany,2021-03-13,Deaths,8444,8,4071971
Sachsen,Germany,2021-03-14,Deaths,8445,1,4071971
Sachsen,Germany,2021-03-15,Deaths,8458,13,4071971
Sachsen,Germany,2021-03-16,Deaths,8470,12,4071971
Sachsen,Germany,2021-03-17,Deaths,8479,9,4071971
Sachsen,Germany,2021-03-18,Deaths,8498,19,4071971
Sachsen,Germany,2021-03-19,Deaths,8514,16,4071971
Sachsen,Germany,2021-03-20,Deaths,8524,10,4071971
Sachsen,Germany,2021-03-21,Deaths,8531,7,4071971
Sachsen,Germany,2021-03-22,Deaths,8547,16,4071971
Sachsen,Germany,2021-03-23,Deaths,8562,15,4071971
Sachsen,Germany,2021-03-24,Deaths,8580,18,4071971
Sachsen,Germany,2021-03-25,Deaths,8589,9,4071971
Sachsen,Germany,2021-03-26,Deaths,8597,8,4071971
Sachsen,Germany,2021-03-27,Deaths,8602,5,4071971
Sachsen,Germany,2021-03-28,Deaths,8606,4,4071971
Sachsen,Germany,2021-03-29,Deaths,8614,8,4071971
Sachsen,Germany,2021-03-30,Deaths,8623,9,4071971
Sachsen,Germany,2021-03-31,Deaths,8630,7,4071971
Sachsen,Germany,2021-04-01,Deaths,8636,6,4071971
Sachsen,Germany,2021-04-02,Deaths,8637,1,4071971
Sachsen,Germany,2021-04-03,Deaths,8641,4,4071971
Sachsen,Germany,2021-04-04,Deaths,8643,2,4071971
Sachsen,Germany,2021-04-05,Deaths,8643,0,4071971
Sachsen,Germany,2021-04-06,Deaths,8649,6,4071971
Sachsen,Germany,2021-04-07,Deaths,8649,0,4071971
Sachsen,Germany,2021-04-08,Deaths,8652,3,4071971
Sachsen,Germany,2021-04-09,Deaths,8653,1,4071971
Sachsen,Germany,2021-04-10,Deaths,8653,0,4071971
Sachsen,Germany,2021-04-11,Deaths,8653,0,4071971
Sachsen,Germany,2021-04-12,Deaths,8653,0,4071971
Sachsen,Germany,2021-04-13,Deaths,8654,1,4071971
Sachsen,Germany,2021-04-14,Deaths,8654,0,4071971
Sachsen-Anhalt,Germany,2020-03-10,Cases,6,NA,2194782
Sachsen-Anhalt,Germany,2020-03-11,Cases,20,14,2194782
Sachsen-Anhalt,Germany,2020-03-12,Cases,33,13,2194782
Sachsen-Anhalt,Germany,2020-03-13,Cases,44,11,2194782
Sachsen-Anhalt,Germany,2020-03-14,Cases,46,2,2194782
Sachsen-Anhalt,Germany,2020-03-15,Cases,46,0,2194782
Sachsen-Anhalt,Germany,2020-03-16,Cases,80,34,2194782
Sachsen-Anhalt,Germany,2020-03-17,Cases,109,29,2194782
Sachsen-Anhalt,Germany,2020-03-18,Cases,147,38,2194782
Sachsen-Anhalt,Germany,2020-03-19,Cases,190,43,2194782
Sachsen-Anhalt,Germany,2020-03-20,Cases,241,51,2194782
Sachsen-Anhalt,Germany,2020-03-21,Cases,259,18,2194782
Sachsen-Anhalt,Germany,2020-03-22,Cases,273,14,2194782
Sachsen-Anhalt,Germany,2020-03-23,Cases,339,66,2194782
Sachsen-Anhalt,Germany,2020-03-24,Cases,401,62,2194782
Sachsen-Anhalt,Germany,2020-03-25,Cases,452,51,2194782
Sachsen-Anhalt,Germany,2020-03-26,Cases,510,58,2194782
Sachsen-Anhalt,Germany,2020-03-27,Cases,588,78,2194782
Sachsen-Anhalt,Germany,2020-03-28,Cases,630,42,2194782
Sachsen-Anhalt,Germany,2020-03-29,Cases,649,19,2194782
Sachsen-Anhalt,Germany,2020-03-30,Cases,721,72,2194782
Sachsen-Anhalt,Germany,2020-03-31,Cases,777,56,2194782
Sachsen-Anhalt,Germany,2020-04-01,Cases,813,36,2194782
Sachsen-Anhalt,Germany,2020-04-02,Cases,859,46,2194782
Sachsen-Anhalt,Germany,2020-04-03,Cases,903,44,2194782
Sachsen-Anhalt,Germany,2020-04-04,Cases,937,34,2194782
Sachsen-Anhalt,Germany,2020-04-05,Cases,976,39,2194782
Sachsen-Anhalt,Germany,2020-04-06,Cases,1002,26,2194782
Sachsen-Anhalt,Germany,2020-04-07,Cases,1047,45,2194782
Sachsen-Anhalt,Germany,2020-04-08,Cases,1095,48,2194782
Sachsen-Anhalt,Germany,2020-04-09,Cases,1134,39,2194782
Sachsen-Anhalt,Germany,2020-04-10,Cases,1159,25,2194782
Sachsen-Anhalt,Germany,2020-04-11,Cases,1188,29,2194782
Sachsen-Anhalt,Germany,2020-04-12,Cases,1201,13,2194782
Sachsen-Anhalt,Germany,2020-04-13,Cases,1212,11,2194782
Sachsen-Anhalt,Germany,2020-04-14,Cases,1236,24,2194782
Sachsen-Anhalt,Germany,2020-04-15,Cases,1257,21,2194782
Sachsen-Anhalt,Germany,2020-04-16,Cases,1282,25,2194782
Sachsen-Anhalt,Germany,2020-04-17,Cases,1343,61,2194782
Sachsen-Anhalt,Germany,2020-04-18,Cases,1366,23,2194782
Sachsen-Anhalt,Germany,2020-04-19,Cases,1381,15,2194782
Sachsen-Anhalt,Germany,2020-04-20,Cases,1394,13,2194782
Sachsen-Anhalt,Germany,2020-04-21,Cases,1423,29,2194782
Sachsen-Anhalt,Germany,2020-04-22,Cases,1439,16,2194782
Sachsen-Anhalt,Germany,2020-04-23,Cases,1468,29,2194782
Sachsen-Anhalt,Germany,2020-04-24,Cases,1491,23,2194782
Sachsen-Anhalt,Germany,2020-04-25,Cases,1510,19,2194782
Sachsen-Anhalt,Germany,2020-04-26,Cases,1515,5,2194782
Sachsen-Anhalt,Germany,2020-04-27,Cases,1521,6,2194782
Sachsen-Anhalt,Germany,2020-04-28,Cases,1534,13,2194782
Sachsen-Anhalt,Germany,2020-04-29,Cases,1550,16,2194782
Sachsen-Anhalt,Germany,2020-04-30,Cases,1562,12,2194782
Sachsen-Anhalt,Germany,2020-05-01,Cases,1573,11,2194782
Sachsen-Anhalt,Germany,2020-05-02,Cases,1578,5,2194782
Sachsen-Anhalt,Germany,2020-05-03,Cases,1582,4,2194782
Sachsen-Anhalt,Germany,2020-05-04,Cases,1587,5,2194782
Sachsen-Anhalt,Germany,2020-05-05,Cases,1606,19,2194782
Sachsen-Anhalt,Germany,2020-05-06,Cases,1616,10,2194782
Sachsen-Anhalt,Germany,2020-05-07,Cases,1628,12,2194782
Sachsen-Anhalt,Germany,2020-05-08,Cases,1636,8,2194782
Sachsen-Anhalt,Germany,2020-05-09,Cases,1640,4,2194782
Sachsen-Anhalt,Germany,2020-05-10,Cases,1642,2,2194782
Sachsen-Anhalt,Germany,2020-05-11,Cases,1644,2,2194782
Sachsen-Anhalt,Germany,2020-05-12,Cases,1651,7,2194782
Sachsen-Anhalt,Germany,2020-05-13,Cases,1660,9,2194782
Sachsen-Anhalt,Germany,2020-05-14,Cases,1670,10,2194782
Sachsen-Anhalt,Germany,2020-05-15,Cases,1671,1,2194782
Sachsen-Anhalt,Germany,2020-05-16,Cases,1674,3,2194782
Sachsen-Anhalt,Germany,2020-05-17,Cases,1676,2,2194782
Sachsen-Anhalt,Germany,2020-05-18,Cases,1676,0,2194782
Sachsen-Anhalt,Germany,2020-05-19,Cases,1684,8,2194782
Sachsen-Anhalt,Germany,2020-05-20,Cases,1687,3,2194782
Sachsen-Anhalt,Germany,2020-05-21,Cases,1690,3,2194782
Sachsen-Anhalt,Germany,2020-05-22,Cases,1691,1,2194782
Sachsen-Anhalt,Germany,2020-05-23,Cases,1691,0,2194782
Sachsen-Anhalt,Germany,2020-05-24,Cases,1691,0,2194782
Sachsen-Anhalt,Germany,2020-05-25,Cases,1696,5,2194782
Sachsen-Anhalt,Germany,2020-05-26,Cases,1697,1,2194782
Sachsen-Anhalt,Germany,2020-05-27,Cases,1699,2,2194782
Sachsen-Anhalt,Germany,2020-05-28,Cases,1700,1,2194782
Sachsen-Anhalt,Germany,2020-05-29,Cases,1701,1,2194782
Sachsen-Anhalt,Germany,2020-05-30,Cases,1704,3,2194782
Sachsen-Anhalt,Germany,2020-05-31,Cases,1704,0,2194782
Sachsen-Anhalt,Germany,2020-06-01,Cases,1705,1,2194782
Sachsen-Anhalt,Germany,2020-06-02,Cases,1708,3,2194782
Sachsen-Anhalt,Germany,2020-06-03,Cases,1708,0,2194782
